1959-01-19	19	26	8	here i stand	wade flemons and the newcomers	Vee-Jay 295
1959-01-19	20	RE	10	i'm gonna get my baby	jimmy reed	Vee-Jay 304
1959-01-19	21	RE	4	keep a-driving	chuck willis	
1959-01-19	22	28	3	cannonball	duane eddy his twangy guitar and the rebels	Jamie 1111
1959-01-19	23	15	4	lonesome town	ricky nelson	
1959-01-19	24	NEW	1	so much	little anthony and the imperials	End 1036
1959-01-19	25	19	13	topsy ii	cozy cole	Love 5004
1959-01-19	26	27	3	rainbow riot (part 1)	bill doggett	King 5159
1959-01-19	27	RE	11	it don't hurt no more	nappy brown	
1959-01-19	28	24	13	hold it	bill doggett	King 5149
1959-01-19	29	23	5	gotta travel on	billy grammer	Monument 400
1959-01-19	30	RE	10	please accept my love	b.b. king	
1959-01-26	1	1	11	lonely teardrops	jackie wilson	
1959-01-26	2	2	7	stagger lee	lloyd price	ABC-Para 9972
1959-01-26	3	6	12	try me	james brown and the famous flames	Federal 12337
